"fc_country","fc_code","fc_geog1","fc_type","fc_ownership","fc_size_m2","fc_opvisits_total","fc_opvisits_TB","fc_ipdays_total","fc_ipdays_tb","ss_lab_total","ss_lab_tb","ss_rad_total","ss_rad_tb","capacity","fc_catchmentpop","fc_timespent_TB","fc_FTE_facility_clin","fc_FTE_facility_support","fc_FTE_total","fc_m2_TB","fc_beds_facility","fc_beds_TB","fc_FTE_TB_doctors","fc_FTE_TB_nurses","fc_FTE_TB_pharm","fc_FTE_TB_lab","fc_FTE_TB_rad","fc_FTE_TB_odirect","fc_FTE_TB_admin","fc_FTE_TB_support","fc_FTE_TB_vol","fc_FTE_TB","outputgroup","output","output_pop2","originaloutputdescription","output_plink","servicestatistics","met_stafftime_obs","met_stafftime_int","met_stafftime_tmst","met_stafftime_ass","met_equip_obs","met_equip_int","met_supp_obs","met_supp_int","met_TDvBU","met_FINvECON","q_bldgspace","q_stafftime_clin","q_stafftime_nurs","q_stafftime_pharm","q_stafftime_lab","q_stafftime_rad","q_stafftime_odirect","q_stafftime_admin","q_stafftime_support","q_stafftime_vol","LCU_p_bldgspace","LCU_p_stafftime_clin","LCU_p_stafftime_nurs","LCU_p_stafftime_pharm","LCU_p_stafftime_lab","LCU_p_stafftime_rad","LCU_p_stafftime_odirect","LCU_p_stafftime_admin","LCU_p_stafftime_support","LCU_p_stafftime_vol","LCU_cost_total_ohd_bldg","LCU_cost_total_ohd_staff","LCU_cost_total_ohd_transport","LCU_cost_total_ohd_other","LCU_cost_total_bldgs","LCU_cost_total_equip_med","LCU_cost_total_equip_other","LCU_cost_total_furniture","LCU_cost_total_vehicles","LCU_cost_total_training","LCU_cost_total_staff_clin","LCU_cost_total_staff_support","LCU_cost_total_staff_vol","LCU_cost_total_supplies_med","LCU_cost_total_drugs","LCU_cost_total_supplies_other","LCU_cost_total_maintenance","LCU_cost_total_utilities","LCU_cost_total_transport","LCU_cost_total_food","LCU_cost_total_other","LCU_unitcost_ohd_bldg","LCU_unitcost_ohd_staff","LCU_unitcost_ohd_transport","LCU_unitcost_ohd_other","LCU_unitcost_bldgs","LCU_unitcost_equip_med","LCU_unitcost_equip_other","LCU_unitcost_furniture","LCU_unitcost_vehicles","LCU_unitcost_training","LCU_unitcost_staff_clin","LCU_unitcost_staff_support","LCU_unitcost_staff_vol","LCU_unitcost_supplies_med","LCU_unitcost_drugs","LCU_unitcost_supplies_other","LCU_unitcost_maintenance","LCU_unitcost_utilities","LCU_unitcost_transport","LCU_unitcost_food","LCU_unitcost_other","LCU_unitcost_total","LCU_unitcost_fixed","LCU_unitcost_variable","met_currency","met_currencyyear_collection","met_USDexchangerate","met_GDPdeflator","USD_GDPpercapita","met_currencyyear_reported","USD_cost_total_ohd_bldg","USD_cost_total_ohd_staff","USD_cost_total_ohd_transport","USD_cost_total_ohd_other","USD_cost_total_bldgs","USD_cost_total_equip_med","USD_cost_total_equip_other","USD_cost_total_furniture","USD_cost_total_vehicles","USD_cost_total_training","USD_cost_total_staff_clin","USD_cost_total_staff_support","USD_cost_total_staff_vol","USD_cost_total_supplies_med","USD_cost_total_drugs","USD_cost_total_supplies_other","USD_cost_total_maintenance","USD_cost_total_utilities","USD_cost_total_transport","USD_cost_total_food","USD_cost_total_other","USD_unitcost_ohd_bldg","USD_unitcost_ohd_staff","USD_unitcost_ohd_transport","USD_unitcost_ohd_other","USD_unitcost_bldgs","USD_unitcost_equip_med","USD_unitcost_equip_other","USD_unitcost_furniture","USD_unitcost_vehicles","USD_unitcost_training","USD_unitcost_staff_clin","USD_unitcost_staff_support","USD_unitcost_staff_vol","USD_unitcost_supplies_med","USD_unitcost_drugs","USD_unitcost_supplies_other","USD_unitcost_maintenance","USD_unitcost_utilities","USD_unitcost_transport","USD_unitcost_food","USD_unitcost_other","USD_unitcost_total","USD_unitcost_fixed","USD_unitcost_variable","USD_p_bldgspace","USD_p_stafftime_clin","USD_p_stafftime_nurs","USD_p_stafftime_pharm","USD_p_stafftime_lab","USD_p_stafftime_rad","USD_p_stafftime_odirect","USD_p_stafftime_admin","USD_p_stafftime_support","USD_p_stafftime_vol","LCU_tc_fixedtradeable","LCU_tc_fixednontradeable","LCU_uc_variabletradeable","LCU_uc_variablenontradeable","LCU_tc_fixedstaff","LCU_uc_variablestaff","fc_init_total","construction_idx","met_PPP","ID_p_bldgspace","ID_unitcost_bldgs","ID_unitcost_staff_clin","ID_unitcost_staff_support","ID_unitcost_staff_vol","ID_unitcost_training","ID_unitcost_utilities","ID_unitcost_ohd_bldg","ID_unitcost_ohd_staff","ID_unitcost_equip_med","ID_unitcost_equip_other","ID_unitcost_furniture","ID_unitcost_vehicles","ID_unitcost_supplies_med","ID_unitcost_drugs","ID_unitcost_supplies_other","ID_unitcost_ohd_transport","ID_unitcost_transport","ID_unitcost_ohd_other","ID_unitcost_other","ID_unitcost_maintenance","ID_unitcost_food","ID_unitcost_fixed","ID_unitcost_variable","ID_unitcost_total","logVisits","logVisitsPP_TB","public","urban","primary","secondary","tertiary","healthcentre"
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"OP","OP treatment visit","injection","Visit for injection","op_Visitforinjection",156,NA,0,1,0,NA,NA,NA,NA,"TD","FIN",2.63242147415049,0,15,0,0,0,0,0,0,0,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,8075.43427035939,12865.0833119544,0,1744.01142470429,13006.0181304861,1.42491779320424,0,1700,0,0,4505.69888198758,0,0,500,0,0,0,0,0,0,0,51.7656042971756,82.4684827689383,0,11.1795604147711,83.3719110928597,0.00913408841797589,0,10.8974358974359,0,0,28.882685140946,0,0,3.20512820512821,0,0,0,0,0,0,0,271.779941905673,239.692128559599,32.0878133460742,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,125.285995483398,199.594818115234,0,27.05739402771,201.781341552734,0.0221068300306797,0,26.3745803833008,0,0,69.9034805297852,0,0,7.75722980499268,0,0,0,0,0,0,0,0.803115367889404,1.27945387363434,0,0.173444837331772,1.29347014427185,0.000141710450407118,0,0.169067829847336,0,0,0.448099255561829,0,0,0.0497258305549622,0,0,0,0,0,0,0,4.21651887893677,3.71869373321533,0.497825086116791,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,1701.42492675781,22825.46484375,3.20512819290161,0,12865.0830078125,28.8826847076416,NA,40.5,20.4745960235596,241.309038131356,4.07196855053578,1.41065958555233,0,0,0,0,2.52828452574157,4.02784419648837,0.000141710450407118,0,0.169067829847336,0,0.0497258305549622,0,0,0,0,0.546021049788092,0,0,0,11.3433278628516,1.46038541610729,12.8037132789588,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"RAD","Xray all other body excl. CXR",NA,"X-ray [all other body (excl. CXR) - EPTB]","lab_xray",24,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",0.707969564767805,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,2282.3477845164,7169.59730856723,0,1103.72835586335,3497.86881987578,2386.33540372671,29.8012422360248,60.8695652173913,0,0,4964.20392398625,0,0,1304.34782608696,0,0,0,0,0,0,0,95.0978243548499,298.733221190301,0,45.9886814943061,145.744534161491,99.4306418219462,1.24171842650104,2.53623188405797,0,0,206.841830166094,0,0,54.3478260869565,0,0,0,0,0,0,0,949.962509586503,688.772853333453,261.18965625305,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,35.4093933105469,111.232429504395,0,17.1237487792969,54.2675437927246,37.022705078125,0.462350159883499,0.94435840845108,0,0,77.0169372558594,0,0,20.2362518310547,0,0,0,0,0,0,0,1.47539138793945,4.63468456268311,0,0.713489532470703,2.26114773750305,1.54261267185211,0.0192645899951458,0.039348267018795,0,0,3.20903921127319,0,0,0.843177139759064,0,0,0,0,0,0,0,14.7381544113159,10.685938835144,4.05221652984619,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,2477.00634765625,6883.9453125,54.347827911377,0,7169.59716796875,206.841827392578,NA,40.5,20.4745960235596,241.309038131356,7.11831061251643,10.1023644094412,0,0,0,0,4.6446740265558,14.5904329856646,1.54261267185211,0.0192645899951458,0.039348267018795,0,0.843177139759064,0,0,0,0,2.24613376700513,0,0,0,30.200776920608,10.9455415492002,41.1463184698082,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"LAB","AST or SGOT",NA,"AST or SGOT","lab_ASTSGOT",931,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",1.82183684614256,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,8065.53432021593,73023.8436157237,0,12216.5156299075,9001.1585471374,428.9406,0,233.1,0,0,34219.9115950718,0,0,2454.92117136,0,0,0,0,0,0,0,8.66330216994192,78.4359222510459,0,13.1219287109641,9.66826911615188,0.460731041890441,0,0.250375939849624,0,0,36.756081197714,0,0,2.63686484571429,0,0,0,0,0,0,0,149.993475273272,110.600529229844,39.3929460434283,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,125.13240814209,1132.92541503906,0,189.532638549805,139.648101806641,6.65478134155273,0,3.61642050743103,0,0,530.903442382812,0,0,38.0867767333984,0,0,0,0,0,0,0,0.134406447410583,1.21689093112946,0,0.203579634428024,0.149997964501381,0.00714799296110868,0,0.00388444727286696,0,0,0.570250749588013,0,0,0.0409095324575901,0,0,0,0,0,0,0,2.32706761360168,1.71590745449066,0.611160278320312,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,662.040588378906,29283.208984375,2.63686490058899,0,73023.84375,36.7560806274414,NA,40.5,20.4745960235596,241.309038131356,0.472208052604645,1.79520422065567,0,0,0,0,0.423124449438381,3.83088985788983,0.00714799296110868,0,0.00388444727286696,0,0.0409095324575901,0,0,0,0,0.640888283991783,0,0,0,5.37814308415861,1.83611375311326,7.21425683727187,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"LAB","HBsAg",NA,"HBsAg","lab_HBsAg",873,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",1.70833895454614,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,7563.0627943593,68474.560125163,0,11455.4437646716,8440.39893840059,1.9826,0,286.2,0,0,96264.176656813,0,0,36018.2478972,0,0,0,0,0,0,0,8.66330216994192,78.4359222510459,0,13.1219287109641,9.66826911615188,0.00227101947308133,0,0.327835051546392,0,0,110.268243593142,0,0,41.2580159189003,0,0,0,0,0,0,0,261.745787831166,110.219528319123,151.526259512042,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,117.33683013916,1062.34582519531,0,177.725021362305,130.948226928711,0.0307589676231146,0,4.44023847579956,0,0,1493.48669433594,0,0,558.803649902344,0,0,0,0,0,0,0,0.134406447410583,1.21689093112946,0,0.203579634428024,0.149997964501381,3.52336392097641e-05,0,0.00508618354797363,0,0,1.71075224876404,0,0,0.640095829963684,0,0,0,0,0,0,0,4.06084442138672,1.70999646186829,2.35084795951843,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,288.182586669922,27458.90625,41.2580146789551,0,68474.5625,110.268241882324,NA,40.5,20.4745960235596,241.309038131356,0.472208052604645,5.38561266196701,0,0,0,0,0.423124449438381,3.83088985788983,3.52336392097641e-05,0,0.00508618354797363,0,0.640095829963684,0,0,0,0,0.640888283991783,0,0,0,5.37223206111182,6.0257084919307,11.3979405530425,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"IP","IP bedday","DSTB","DS-TB inpatient bedday","ip_DS-TBinpatientbedday",28910,NA,0.5,0.5,0,NA,NA,NA,NA,"TD","FIN",715.060069748951,1140,4400,0,0,0,0,0,0,0,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,2184734.94818013,3582076.89981288,0,487910.418013549,3532900.91380323,35684.9632166727,19374.8751835536,106327.692731277,0,0,1873095.84849031,0,0,0,0,0,0,0,0,2202732.7456559,0,75.5702161252206,123.904424068242,0,16.8768736773971,122.20342143906,1.23434670413949,0.670179010154051,3.6778862930224,0,0,64.7905862500972,0,0,0,0,0,0,0,0,76.1927618697993,0,485.120695437132,344.137347317236,140.983348119897,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,33894.98046875,55573.98828125,0,7569.66650390625,54811.046875,553.632934570312,300.590728759766,1649.61669921875,0,0,29060.0703125,0,0,0,0,0,0,0,0,34174.20703125,0,1.17243111133575,1.92231011390686,0,0.26183557510376,1.89592003822327,0.0191502217203379,0.0103974649682641,0.0570604167878628,0,0,1.00519096851349,0,0,0,0,0,0,0,0,1.18208956718445,0,7.52638530731201,5.33910512924194,2.18728041648865,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,161387.53125,6205546.5,76.1927642822266,0,3582077,64.7905883789062,NA,40.5,20.4745960235596,241.309038131356,5.96853883214319,3.16443783191348,0,0,0,0,3.69092586922174,6.05161752279109,0.0191502217203379,0.0103974649682641,0.0570604167878628,0,0,0,0,0,0,0.824283597975624,0,0,1.18208956718445,16.6219739256081,4.34652739909793,20.968501324706,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"LAB","Blood sugar",NA,"Glucose (RBS)","lab_RBS",2850,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",5.57705156982415,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,24690.4111843345,223542.378415481,0,37397.4968262476,27554.5669810328,4382.0529,125.04,364.7,0,0,104754.831413485,0,0,29336.72815413,0,0,0,0,0,0,0,8.66330216994192,78.4359222510459,0,13.1219287109641,9.66826911615188,1.53756242105263,0.0438736842105263,0.127964912280702,0,0,36.756081197714,0,0,10.2935888260105,0,0,0,0,0,0,0,158.648493289372,111.598823265648,47.0496700237246,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,383.058380126953,3468.13916015625,0,580.201965332031,427.494201660156,67.9851837158203,1.93992805480957,5.65812349319458,0,0,1625.21459960938,0,0,455.143493652344,0,0,0,0,0,0,0,0.134406447410583,1.21689093112946,0,0.203579634428024,0.149997964501381,0.0238544493913651,0.000680676486808807,0.00198530638590455,0,0,0.570250749588013,0,0,0.159699469804764,0,0,0,0,0,0,0,2.46134567260742,1.73139536380768,0.729950189590454,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,4871.79296875,89642.4765625,10.2935886383057,0,223542.375,36.7560806274414,NA,40.5,20.4745960235596,241.309038131356,0.472208052604645,1.79520422065567,0,0,0,0,0.423124449438381,3.83088985788983,0.0238544493913651,0.000680676486808807,0.00198530638590455,0,0.159699469804764,0,0,0,0,0.640888283991783,0,0,0,5.39363107618872,1.95490369046043,7.34853476664915,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"OP","OP diagnostic visit",NA,"Outpatient diagnostic visit","op_diagnosticvisit",10118,NA,0.666666666666667,0.333333333333333,0,NA,NA,NA,NA,"TD","FIN",170.73615689394,720,0,0,585,0,0,0,0,0,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,523764.384278822,834416.108656117,0,113114.792276654,843556.996437555,0,240,2650,0,9264.53333333333,489610.889646015,0,0,18000,0,0,0,0,0,0,0,51.7656042971756,82.4684827689383,0,11.1795604147711,83.3719110928597,0,0.0237201027871121,0.261909468274363,0,0.915648678922053,48.3900859503869,0,0,1.77900770903341,0,0,0,0,0,0,0,280.155930483148,229.986836823728,50.1690936594203,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,8125.92138671875,12945.5146484375,0,1754.91491699219,13087.3310546875,0,3.72347021102905,41.1133193969727,0,143.734222412109,7596.04833984375,0,0,279.260284423828,0,0,0,0,0,0,0,0.803115367889404,1.27945387363434,0,0.173444837331772,1.29347014427185,0,0.000368004577467218,0.0040633836761117,0,0.0142057938501239,0.750746011734009,0,0,0.0276003424078226,0,0,0,0,0,0,0,4.34646797180176,3.56812143325806,0.778346359729767,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,2890,1489700.625,1.77900767326355,0,834416.125,48.3900871276855,NA,40.5,20.4745960235596,241.309038131356,4.07196855053578,2.36342079202469,0,0,0.0447212085585688,0,2.52828452574157,4.02784419648837,0,0.000368004577467218,0.0040633836761117,0,0.0276003424078226,0,0,0,0,0.546021049788092,0,0,0,11.223270919366,2.39102113443252,13.6142920537985,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"LAB","Alkaline phosphatase",NA,"Alkaline phosphatase","lab_Alkalinephosphatase",931,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",1.82183684614256,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,8065.53432021593,73023.8436157237,0,12216.5156299075,9001.1585471374,428.9406,0,233.1,0,0,34219.9115950718,0,0,5884.92117136,0,0,0,0,0,0,0,8.66330216994192,78.4359222510459,0,13.1219287109641,9.66826911615188,0.460731041890441,0,0.250375939849624,0,0,36.756081197714,0,0,6.32107537203007,0,0,0,0,0,0,0,153.677685799588,110.600529229844,43.0771565697441,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,125.13240814209,1132.92541503906,0,189.532638549805,139.648101806641,6.65478134155273,0,3.61642050743103,0,0,530.903442382812,0,0,91.3013687133789,0,0,0,0,0,0,0,0.134406447410583,1.21689093112946,0,0.203579634428024,0.149997964501381,0.00714799296110868,0,0.00388444727286696,0,0,0.570250749588013,0,0,0.0980680659413338,0,0,0,0,0,0,0,2.38422632217407,1.71590745449066,0.668318808078766,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,662.040588378906,29283.208984375,6.32107543945312,0,73023.84375,36.7560806274414,NA,40.5,20.4745960235596,241.309038131356,0.472208052604645,1.79520422065567,0,0,0,0,0.423124449438381,3.83088985788983,0.00714799296110868,0,0.00388444727286696,0,0.0980680659413338,0,0,0,0,0.640888283991783,0,0,0,5.37814308415861,1.893272286597,7.27141537075562,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"LAB","Uric acid",NA,"Uric acid","lab_Uricacid",816,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",1.59679792314965,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,7069.25457067261,64003.7125568534,0,10707.4938281467,7889.30759877993,112.2053,0,101.5,0,0,29992.9622573346,0,0,9646.7238208,0,0,0,0,0,0,0,8.66330216994192,78.4359222510459,0,13.1219287109641,9.66826911615188,0.137506495098039,0,0.124387254901961,0,0,36.756081197714,0,0,11.8219654666667,0,0,0,0,0,0,0,158.729362662484,110.151315998104,48.5780466643807,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,109.675666809082,992.983032226562,0,166.120971679688,122.398345947266,1.74080455303192,0,1.57471764087677,0,0,465.324584960938,0,0,149.663711547852,0,0,0,0,0,0,0,0.134406447410583,1.21689093112946,0,0.203579634428024,0.149997964501381,0.00213333894498646,0,0.00192980107385665,0,0,0.570250749588013,0,0,0.183411404490471,0,0,0,0,0,0,0,2.46260023117065,1.70893812179565,0.753662109375,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,213.705291748047,25666.056640625,11.8219652175903,0,64003.7109375,36.7560806274414,NA,40.5,20.4745960235596,241.309038131356,0.472208052604645,1.79520422065567,0,0,0,0,0.423124449438381,3.83088985788983,0.00213333894498646,0,0.00192980107385665,0,0.183411404490471,0,0,0,0,0.640888283991783,0,0,0,5.37117378394348,1.97861562514614,7.34978940908962,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"India","IN7","Urban","Secondary hospital","Public",5181.12,19481,19481,32688,32688,28523,28523,1932,1932,0.654226556766732,114200000,11.4238527526625,NA,NA,NA,2026.39042135548,120,120,5.19015151515152,6.38920454545455,2.52891363636364,2.76988636363636,2.23068181818182,0,0,0,0,19.1088378787879,"LAB","Full haemogram",NA,"Full haemogram (RBC, WBC and platelet) tests","lab_fullhemogram",2445,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",4.78452318884914,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940.70507257326,8.73772643768248,5.6857225280429,4.57163966472387,6.44537408424908,6.65033103158103,6.37061036789298,NA,NA,NA,21181.773805508,191775.829903807,0,32083.1156983071,23638.9179889913,35003.5209,107.76,314.3,0,0,89868.6185284108,0,0,130706.13464992,0,0,0,0,0,0,0,8.66330216994192,78.4359222510459,0,13.1219287109641,9.66826911615188,14.3163684662577,0.0440736196319018,0.128548057259714,0,0,36.756081197714,0,0,53.4585417791084,0,0,0,0,0,0,0,214.593035368075,124.378412391253,90.2146229768224,"INR",2018,0.0155144594609737,FALSE,2005.86303710938,2018,328.623779296875,2975.29833984375,0,497.752197265625,366.745025634766,543.060729980469,1.67183816432953,4.8761944770813,0,0,1394.26306152344,0,0,2027.83508300781,0,0,0,0,0,0,0,0.134406447410583,1.21689093112946,0,0.203579634428024,0.149997964501381,0.222110718488693,0.000683778373058885,0.00199435371905565,0,0,0.570250749588013,0,0,0.829380393028259,0,0,0,0,0,0,0,3.32929491996765,1.92966377735138,1.39963114261627,76.6523666381836,0.135561108589172,0.0882109105587006,0.0709265172481537,0.099996492266655,0.103176288306713,0.0988365784287453,NA,NA,NA,35425.58203125,76903.8046875,53.4585418701172,0,191775.828125,36.7560806274414,NA,40.5,20.4745960235596,241.309038131356,0.472208052604645,1.79520422065567,0,0,0,0,0.423124449438381,3.83088985788983,0.222110718488693,0.000683778373058885,0.00199435371905565,0,0.829380393028259,0,0,0,0,0.640888283991783,0,0,0,5.59189949450545,2.62458461368393,8.21648410818938,9.8771949105812,1.02714656046753,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
